Calories,Gender,Age,Duration,Heart_Rate,Body_Temp
168.0,0,35,26.0,108.0,40.8
16.0,1,33,5.0,86.0,38.9
212.0,1,73,27.0,101.0,40.4
73.0,1,25,19.0,92.0,40.4
117.0,1,33,21.0,102.0,40.6
22.0,0,31,5.0,89.0,39.2
100.0,0,28,20.0,97.0,40.2
128.0,1,44,19.0,104.0,40.1
83.0,1,27,16.0,101.0,40.1
124.0,1,39,19.0,105.0,40.1
26.0,0,41,6.0,90.0,39.4
23.0,0,25,5.0,94.0,39.2
178.0,0,58,27.0,106.0,40.6
119.0,1,60,18.0,99.0,39.9
86.0,1,74,14.0,93.0,39.9
47.0,0,27,10.0,92.0,40.0
80.0,0,30,16.0,95.0,40.2
108.0,0,30,19.0,102.0,40.7
105.0,1,20,21.0,99.0,40.5
9.0,0,79,2.0,84.0,38.0
152.0,1,28,28.0,103.0,40.7
43.0,1,66,8.0,87.0,39.6
57.0,1,60,11.0,88.0,39.9
45.0,0,26,10.0,91.0,39.6
44.0,1,52,9.0,91.0,39.7
35.0,1,30,9.0,92.0,39.4
200.0,0,59,28.0,110.0,40.5
85.0,1,55,14.0,98.0,40.1
197.0,1,49,24.0,111.0,40.5
68.0,1,57,11.0,98.0,39.9
207.0,1,61,26.0,107.0,41.2
68.0,1,38,14.0,95.0,40.4
18.0,0,61,4.0,85.0,38.5
11.0,0,78,2.0,89.0,38.0
26.0,0,58,7.0,79.0,39.8
146.0,0,30,27.0,100.0,41.0
17.0,0,43,3.0,98.0,38.4
197.0,0,63,29.0,108.0,40.9
90.0,0,63,14.0,101.0,40.1
38.0,0,53,8.0,89.0,39.9
151.0,0,63,23.0,106.0,40.6
31.0,0,60,8.0,80.0,39.5
117.0,0,28,20.0,103.0,40.6
142.0,0,46,22.0,106.0,40.7
7.0,1,50,2.0,81.0,38.3
113.0,1,23,21.0,104.0,40.2
188.0,0,28,28.0,111.0,40.9
213.0,1,22,28.0,117.0,40.9
197.0,1,42,29.0,108.0,41.1
34.0,0,36,8.0,88.0,39.6
178.0,1,27,29.0,109.0,41.0
9.0,1,40,2.0,91.0,38.3
128.0,1,33,23.0,102.0,40.8
118.0,0,35,24.0,95.0,40.7
224.0,1,70,26.0,110.0,40.7
161.0,1,22,26.0,108.0,40.6
21.0,1,22,7.0,87.0,39.3
178.0,1,24,26.0,113.0,40.9
114.0,1,20,20.0,106.0,40.4
72.0,0,21,15.0,96.0,40.2
91.0,0,21,18.0,97.0,40.2
13.0,0,62,3.0,85.0,38.7
61.0,1,49,12.0,94.0,40.0
3.0,0,34,1.0,74.0,38.2
128.0,0,22,22.0,103.0,41.0
7.0,0,35,2.0,80.0,38.0
27.0,1,31,10.0,83.0,39.5
24.0,0,22,6.0,87.0,39.4
105.0,0,30,19.0,100.0,40.5
150.0,0,42,24.0,105.0,40.4
180.0,0,26,28.0,109.0,40.8
179.0,0,22,29.0,107.0,40.5
211.0,0,62,29.0,111.0,41.0
173.0,0,26,28.0,105.0,40.9
109.0,1,52,20.0,97.0,40.5
110.0,0,24,20.0,99.0,40.6
65.0,0,45,12.0,99.0,39.8
47.0,1,40,12.0,89.0,39.7
95.0,0,35,18.0,96.0,40.6
5.0,1,40,2.0,76.0,38.1
160.0,1,79,21.0,100.0,40.5
96.0,1,21,23.0,96.0,41.0
76.0,0,52,14.0,96.0,40.0
170.0,0,70,25.0,107.0,40.7
198.0,1,66,24.0,109.0,40.5
187.0,1,46,27.0,106.0,40.8
159.0,1,20,26.0,110.0,40.8
55.0,1,61,11.0,88.0,40.0
25.0,0,21,8.0,80.0,39.6
91.0,0,28,18.0,98.0,40.3
18.0,1,23,8.0,82.0,39.7
57.0,1,20,15.0,95.0,40.2
112.0,1,27,20.0,103.0,40.3
183.0,0,62,28.0,105.0,40.8
80.0,1,24,20.0,93.0,40.4
155.0,0,20,26.0,108.0,41.2
88.0,1,32,17.0,96.0,40.1
30.0,0,75,7.0,81.0,39.5
29.0,0,35,6.0,90.0,39.1
6.0,1,28,2.0,88.0,37.8
63.0,1,33,18.0,89.0,40.1
132.0,0,53,22.0,100.0,40.6
160.0,1,38,27.0,102.0,40.9
19.0,1,35,8.0,80.0,39.7
134.0,0,47,24.0,100.0,40.8
8.0,1,30,4.0,78.0,39.1
166.0,1,43,27.0,103.0,40.9
177.0,0,20,29.0,107.0,40.3
40.0,1,22,12.0,91.0,40.1
7.0,0,43,2.0,83.0,37.9
20.0,1,24,8.0,85.0,39.6
7.0,1,28,2.0,89.0,38.6
128.0,1,21,27.0,98.0,41.0
7.0,1,51,2.0,83.0,38.1
4.0,0,48,1.0,79.0,37.6
105.0,0,28,20.0,98.0,40.7
131.0,0,23,23.0,103.0,40.8
10.0,1,58,2.0,89.0,38.4
70.0,0,24,14.0,95.0,40.3
70.0,1,33,13.0,101.0,40.0
38.0,1,25,9.0,92.0,39.7
37.0,0,37,8.0,90.0,39.5
128.0,1,31,23.0,100.0,41.0
161.0,1,35,26.0,106.0,41.0
125.0,0,69,21.0,97.0,40.1
117.0,0,31,21.0,100.0,40.5
186.0,0,43,29.0,106.0,41.1
3.0,1,32,1.0,84.0,37.9
190.0,1,60,25.0,104.0,40.5
13.0,0,34,4.0,78.0,39.0
120.0,1,22,23.0,102.0,40.8
116.0,1,57,19.0,97.0,40.6
98.0,0,64,17.0,99.0,40.3
22.0,0,32,5.0,89.0,39.2
141.0,1,59,25.0,93.0,40.8
41.0,1,45,8.0,93.0,39.4
106.0,1,54,16.0,100.0,40.4
101.0,0,27,20.0,96.0,40.3
49.0,0,52,11.0,86.0,39.7
9.0,0,28,3.0,79.0,38.9
145.0,0,39,27.0,96.0,40.5
188.0,1,27,29.0,107.0,41.0
57.0,1,22,15.0,94.0,40.3
12.0,0,50,3.0,83.0,38.2
73.0,0,72,15.0,89.0,40.0
44.0,0,55,11.0,83.0,40.0
195.0,0,26,28.0,114.0,40.7
103.0,1,79,14.0,94.0,39.9
138.0,1,31,20.0,107.0,40.7
156.0,0,22,27.0,106.0,41.2
83.0,1,65,16.0,87.0,40.4
157.0,0,70,23.0,106.0,40.3
65.0,1,56,15.0,86.0,39.9
74.0,0,42,16.0,91.0,40.2
63.0,1,38,11.0,100.0,40.2
59.0,1,44,12.0,93.0,40.0
71.0,1,32,14.0,99.0,40.1
60.0,0,62,12.0,92.0,39.8
51.0,0,57,10.0,92.0,39.4
20.0,1,32,5.0,92.0,39.1
8.0,0,37,2.0,84.0,38.0
147.0,1,42,22.0,105.0,40.6
72.0,1,46,18.0,89.0,40.4
110.0,1,48,21.0,98.0,40.6
99.0,1,40,18.0,100.0,40.4
132.0,1,22,26.0,102.0,40.5
117.0,1,26,22.0,101.0,40.6
74.0,1,62,14.0,89.0,40.1
13.0,1,49,3.0,85.0,38.3
119.0,1,27,21.0,105.0,40.0
213.0,1,61,25.0,112.0,40.7
18.0,1,22,8.0,85.0,39.5
25.0,1,52,6.0,88.0,39.3
119.0,0,23,22.0,98.0,40.2
197.0,0,53,29.0,109.0,40.9
56.0,0,43,12.0,91.0,40.1
205.0,0,46,28.0,116.0,40.9
33.0,1,69,6.0,92.0,39.7
48.0,1,71,9.0,86.0,39.9
24.0,0,26,5.0,91.0,39.2
85.0,0,27,17.0,96.0,40.5
157.0,0,40,25.0,109.0,40.4
107.0,1,79,15.0,98.0,40.1
187.0,0,24,27.0,114.0,40.8
76.0,0,22,16.0,97.0,40.3
7.0,0,23,2.0,83.0,38.0
124.0,0,74,19.0,101.0,40.5
175.0,0,30,28.0,108.0,40.7
134.0,1,76,18.0,100.0,40.5
54.0,1,61,13.0,85.0,39.9
82.0,0,65,14.0,97.0,40.2
18.0,0,24,6.0,78.0,39.5
96.0,1,24,21.0,98.0,40.6
152.0,1,73,23.0,97.0,40.7
6.0,1,33,2.0,82.0,38.0
7.0,1,47,3.0,72.0,39.1
19.0,1,32,7.0,83.0,39.4
149.0,0,37,26.0,101.0,40.7
218.0,0,47,29.0,117.0,41.1
63.0,1,38,13.0,93.0,40.1
11.0,0,31,4.0,73.0,39.1
77.0,0,37,14.0,99.0,40.6
6.0,1,37,2.0,84.0,37.8
11.0,0,33,3.0,83.0,38.7
89.0,1,22,19.0,100.0,40.5
140.0,0,56,20.0,110.0,40.7
107.0,1,64,17.0,95.0,40.3
41.0,0,29,8.0,97.0,39.9
23.0,0,64,5.0,87.0,39.3
53.0,0,65,11.0,87.0,40.0
23.0,1,29,9.0,84.0,39.6
37.0,1,37,9.0,90.0,39.5
145.0,0,50,23.0,102.0,40.8
39.0,1,24,12.0,89.0,40.2
67.0,0,41,13.0,95.0,40.1
62.0,1,74,10.0,93.0,40.4
16.0,1,20,5.0,88.0,39.2
2.0,1,38,1.0,76.0,37.4
148.0,1,35,24.0,103.0,40.6
64.0,1,68,11.0,92.0,40.1
50.0,1,24,10.0,103.0,40.0
32.0,1,26,8.0,94.0,39.4
6.0,1,61,2.0,73.0,38.5
23.0,1,62,8.0,75.0,39.5
142.0,1,47,23.0,103.0,40.5
265.0,1,69,29.0,114.0,40.9
121.0,1,41,19.0,102.0,40.4
95.0,1,35,17.0,101.0,40.4
11.0,0,23,3.0,83.0,38.5
30.0,0,56,6.0,91.0,39.6
126.0,1,33,22.0,101.0,40.4
81.0,0,21,17.0,96.0,40.4
136.0,0,65,23.0,97.0,40.4
77.0,0,35,16.0,92.0,40.5
98.0,1,22,21.0,102.0,40.5
4.0,0,48,1.0,79.0,37.9
56.0,0,35,11.0,96.0,39.8
41.0,1,48,7.0,100.0,39.3
53.0,1,59,13.0,84.0,39.8
86.0,0,72,15.0,97.0,40.5
3.0,0,22,1.0,78.0,37.7
95.0,1,45,17.0,97.0,40.3
86.0,1,22,20.0,96.0,40.5
16.0,0,27,4.0,87.0,38.8
31.0,1,57,6.0,90.0,39.4
148.0,0,20,24.0,110.0,40.8
188.0,1,57,28.0,101.0,40.8
157.0,1,27,27.0,104.0,40.4
7.0,0,43,2.0,81.0,37.8
36.0,1,21,12.0,88.0,39.9
102.0,0,29,20.0,98.0,40.5
116.0,1,24,23.0,103.0,40.4
25.0,1,72,6.0,81.0,39.1
46.0,1,26,13.0,89.0,40.3
106.0,0,56,20.0,94.0,40.7
98.0,0,66,19.0,90.0,40.2
77.0,1,25,17.0,96.0,40.6
103.0,0,35,19.0,100.0,40.5
18.0,0,24,4.0,91.0,38.8
32.0,0,40,8.0,83.0,39.7
37.0,1,33,11.0,90.0,39.8
108.0,0,24,20.0,98.0,40.4
95.0,0,25,20.0,93.0,40.4
175.0,0,47,29.0,102.0,41.1
38.0,1,20,10.0,93.0,40.1
8.0,0,36,2.0,84.0,37.6
5.0,1,27,2.0,86.0,38.2
216.0,1,27,29.0,117.0,40.9
11.0,0,24,4.0,76.0,38.8
46.0,0,37,10.0,90.0,39.8
2.0,1,32,1.0,79.0,37.5
53.0,1,22,12.0,97.0,40.2
106.0,1,47,20.0,94.0,40.5
7.0,1,39,3.0,76.0,38.7
51.0,1,74,11.0,82.0,39.8
32.0,0,23,7.0,93.0,39.4
146.0,1,39,25.0,101.0,40.9
151.0,0,26,26.0,104.0,41.0
174.0,1,38,27.0,108.0,40.7
91.0,1,47,14.0,102.0,40.3
178.0,1,42,27.0,106.0,40.8
30.0,1,23,11.0,87.0,39.7
97.0,0,54,19.0,95.0,40.4
7.0,1,41,3.0,75.0,38.7
188.0,1,42,27.0,108.0,41.0
199.0,0,21,30.0,112.0,40.6
13.0,0,25,3.0,89.0,38.5
17.0,0,43,4.0,84.0,38.8
156.0,0,41,28.0,101.0,40.7
9.0,0,63,2.0,86.0,37.8
123.0,0,76,23.0,92.0,40.3
109.0,1,79,17.0,91.0,40.4
131.0,1,54,18.0,105.0,40.2
148.0,0,30,22.0,112.0,40.3
4.0,1,27,2.0,79.0,38.2
10.0,0,47,2.0,90.0,38.1
208.0,1,61,29.0,103.0,41.0
21.0,0,65,5.0,81.0,39.3
77.0,1,23,17.0,98.0,40.2
227.0,1,33,27.0,121.0,40.9
84.0,1,39,13.0,105.0,39.9
51.0,1,43,13.0,88.0,40.3
121.0,0,26,21.0,105.0,40.6
216.0,1,42,30.0,107.0,40.9
16.0,1,36,7.0,78.0,39.5
28.0,1,20,8.0,91.0,39.5
140.0,1,61,20.0,99.0,40.8
26.0,0,28,7.0,83.0,39.2
132.0,1,55,21.0,98.0,40.5
19.0,0,79,4.0,83.0,39.1
164.0,0,22,27.0,105.0,40.7
95.0,1,65,15.0,97.0,40.1
118.0,0,43,20.0,102.0,40.2
11.0,1,26,8.0,76.0,39.5
18.0,0,51,4.0,89.0,38.9
138.0,1,42,20.0,111.0,40.9
91.0,1,31,20.0,97.0,40.5
47.0,0,42,10.0,90.0,40.0
10.0,1,26,4.0,81.0,38.9
65.0,1,29,18.0,90.0,40.4
115.0,0,46,23.0,94.0,40.7
212.0,1,64,28.0,103.0,40.6
53.0,0,27,12.0,91.0,39.8
16.0,0,76,4.0,78.0,39.1
125.0,1,66,18.0,100.0,40.4
22.0,1,20,6.0,93.0,39.1
3.0,1,23,1.0,88.0,37.6
19.0,1,20,7.0,87.0,39.6
168.0,0,34,26.0,108.0,40.7
12.0,0,48,3.0,84.0,38.8
17.0,1,22,9.0,83.0,39.7
60.0,0,20,16.0,85.0,40.4
185.0,0,33,30.0,106.0,41.0
106.0,1,27,17.0,108.0,40.4
134.0,0,70,21.0,105.0,40.3
86.0,1,30,18.0,96.0,40.5
95.0,1,75,13.0,95.0,39.8
213.0,1,53,28.0,106.0,40.6
160.0,1,29,28.0,104.0,40.8
17.0,0,45,4.0,87.0,39.1
10.0,1,35,5.0,79.0,39.0
123.0,1,63,21.0,91.0,40.8
201.0,0,71,27.0,112.0,40.5
65.0,0,20,15.0,90.0,40.3
33.0,1,50,7.0,88.0,39.6
179.0,0,73,26.0,106.0,40.6
12.0,1,21,6.0,82.0,39.3
104.0,0,29,18.0,102.0,40.2
138.0,0,39,24.0,102.0,41.0
43.0,1,38,9.0,94.0,39.7
62.0,0,60,11.0,97.0,39.8
54.0,1,31,13.0,92.0,40.0
72.0,1,45,14.0,94.0,39.9
47.0,1,22,13.0,92.0,40.1
104.0,0,45,17.0,102.0,40.4
43.0,0,25,10.0,90.0,39.7
60.0,0,46,13.0,90.0,40.0
28.0,1,43,8.0,83.0,39.3
121.0,1,41,19.0,104.0,40.6
64.0,1,74,10.0,92.0,39.7
28.0,1,26,11.0,85.0,39.9
113.0,0,64,19.0,100.0,40.5
74.0,0,52,13.0,98.0,40.4
47.0,0,48,9.0,95.0,39.7
136.0,0,20,25.0,103.0,40.6
50.0,1,28,12.0,94.0,39.6
20.0,1,68,4.0,86.0,38.8
17.0,1,28,5.0,87.0,39.4
20.0,1,28,8.0,81.0,39.7
76.0,1,56,14.0,92.0,40.0
43.0,1,24,12.0,93.0,39.8
55.0,0,66,12.0,85.0,40.2
109.0,1,34,21.0,98.0,40.4
65.0,0,21,12.0,103.0,39.9
101.0,0,38,19.0,98.0,40.7
139.0,0,29,24.0,104.0,40.4
165.0,1,49,26.0,103.0,40.6
48.0,1,27,11.0,95.0,39.9
10.0,1,23,4.0,84.0,38.7
137.0,0,33,23.0,105.0,40.7
104.0,1,40,18.0,101.0,40.3
146.0,0,66,23.0,102.0,40.6
136.0,0,79,23.0,97.0,40.5
183.0,1,62,24.0,105.0,40.4
50.0,0,67,10.0,89.0,39.6
138.0,1,42,21.0,104.0,40.9
184.0,0,58,27.0,106.0,40.8
103.0,1,47,17.0,101.0,40.0
19.0,0,38,6.0,77.0,39.4
63.0,0,23,16.0,87.0,40.3
44.0,1,22,13.0,89.0,40.3
159.0,0,45,25.0,105.0,40.7
112.0,0,63,17.0,104.0,40.6
40.0,1,56,9.0,86.0,39.4
92.0,0,54,16.0,98.0,40.5
209.0,1,74,28.0,101.0,41.1
62.0,0,47,13.0,91.0,40.6
73.0,0,41,13.0,100.0,40.2
159.0,0,26,28.0,105.0,40.7
85.0,0,23,18.0,93.0,40.6
50.0,1,74,9.0,88.0,39.4
52.0,0,50,10.0,94.0,39.9
83.0,1,31,16.0,101.0,40.3
94.0,0,46,18.0,95.0,40.5
52.0,1,22,12.0,96.0,40.0
24.0,1,48,6.0,85.0,39.1
57.0,1,31,15.0,90.0,39.9
40.0,1,41,9.0,89.0,39.5
159.0,0,21,26.0,106.0,41.0
10.0,1,76,2.0,80.0,38.1
46.0,1,69,8.0,90.0,39.6
154.0,0,49,26.0,100.0,40.7
9.0,0,32,2.0,91.0,38.4
58.0,1,22,15.0,93.0,40.2
83.0,0,47,15.0,98.0,40.2
87.0,0,57,16.0,95.0,40.2
201.0,0,52,28.0,112.0,41.1
112.0,1,32,23.0,97.0,40.5
59.0,0,58,12.0,89.0,40.0
60.0,0,21,13.0,94.0,40.0
89.0,0,67,17.0,92.0,40.2
141.0,0,54,23.0,103.0,40.7
143.0,0,52,21.0,108.0,40.5
95.0,1,36,15.0,104.0,40.6
179.0,0,55,27.0,109.0,40.7
36.0,0,50,8.0,89.0,39.7
20.0,0,32,6.0,80.0,39.5
166.0,0,66,24.0,107.0,40.5
58.0,1,64,11.0,89.0,39.9
135.0,1,25,25.0,106.0,40.4
92.0,0,56,17.0,94.0,40.2
35.0,0,25,9.0,86.0,40.3
75.0,0,39,16.0,91.0,40.4
123.0,0,47,18.0,110.0,40.2
18.0,1,22,6.0,92.0,39.3
167.0,0,25,29.0,105.0,41.3
70.0,0,76,11.0,101.0,39.9
19.0,0,61,4.0,90.0,38.9
86.0,0,68,16.0,92.0,40.3
273.0,1,70,29.0,114.0,40.8
82.0,1,51,16.0,93.0,40.5
127.0,1,69,18.0,99.0,40.3
25.0,0,28,7.0,82.0,39.5
50.0,0,32,10.0,95.0,40.3
123.0,0,51,20.0,103.0,40.7
43.0,1,76,7.0,90.0,39.0
113.0,1,67,17.0,97.0,40.4
60.0,0,47,11.0,96.0,39.8
169.0,0,43,30.0,99.0,40.8
75.0,1,74,11.0,95.0,39.9
120.0,1,26,23.0,105.0,40.6
44.0,1,71,7.0,93.0,39.7
95.0,1,68,15.0,94.0,40.2
44.0,0,62,9.0,90.0,39.6
25.0,1,65,5.0,87.0,39.1
28.0,0,62,6.0,87.0,39.6
55.0,0,29,12.0,92.0,39.6
36.0,0,65,9.0,79.0,39.8
188.0,1,20,30.0,110.0,40.9
106.0,0,55,20.0,94.0,40.1
91.0,1,70,14.0,95.0,40.1
4.0,0,48,1.0,81.0,37.8
165.0,1,50,26.0,100.0,40.5
44.0,1,35,11.0,91.0,40.0
64.0,0,78,13.0,88.0,39.9
147.0,1,54,21.0,105.0,40.5
58.0,1,73,10.0,88.0,39.9
100.0,0,26,17.0,102.0,40.4
26.0,1,41,7.0,86.0,39.5
3.0,0,46,1.0,77.0,37.9
194.0,0,30,29.0,113.0,40.8
103.0,0,22,20.0,98.0,40.4
186.0,0,22,29.0,110.0,41.2
77.0,1,27,16.0,100.0,40.3
168.0,1,52,24.0,105.0,40.6
62.0,1,24,13.0,100.0,39.8
42.0,0,26,10.0,89.0,39.3
21.0,1,55,4.0,93.0,38.8
6.0,1,27,5.0,76.0,39.4
46.0,1,79,6.0,101.0,39.1
82.0,1,48,16.0,94.0,40.0
126.0,0,28,21.0,104.0,40.7
34.0,0,27,8.0,89.0,39.6
184.0,1,36,29.0,107.0,41.1
71.0,0,25,16.0,91.0,40.2
129.0,0,55,22.0,98.0,41.0
62.0,1,48,11.0,95.0,40.0
61.0,0,61,15.0,80.0,40.2
28.0,1,23,7.0,95.0,39.8
208.0,0,54,28.0,114.0,41.0
11.0,1,70,3.0,76.0,38.8
103.0,0,26,21.0,94.0,40.5
18.0,1,25,5.0,90.0,39.5
58.0,0,36,13.0,89.0,40.2
42.0,1,40,10.0,91.0,39.8
118.0,1,76,15.0,104.0,40.0
167.0,0,72,27.0,101.0,41.3
189.0,1,41,27.0,108.0,41.0
21.0,1,68,4.0,87.0,39.1
47.0,1,56,8.0,96.0,39.3
85.0,0,71,16.0,91.0,40.3
23.0,0,20,8.0,79.0,39.5
73.0,1,23,17.0,97.0,40.1
40.0,1,42,11.0,84.0,40.1
226.0,1,75,26.0,109.0,40.9
137.0,1,50,20.0,106.0,40.7
205.0,1,72,28.0,102.0,40.4
43.0,0,51,11.0,82.0,39.8
70.0,0,77,14.0,87.0,40.2
108.0,0,78,19.0,94.0,40.2
105.0,0,26,19.0,101.0,40.6
37.0,0,48,8.0,88.0,39.2
92.0,0,30,16.0,101.0,40.5
159.0,0,56,23.0,109.0,40.5
69.0,0,65,11.0,101.0,40.0
194.0,0,44,30.0,108.0,41.0
8.0,0,56,2.0,80.0,38.2
41.0,1,26,11.0,90.0,40.1
82.0,1,24,17.0,101.0,40.2
104.0,0,66,17.0,101.0,40.4
101.0,0,45,18.0,100.0,40.3
195.0,1,32,27.0,111.0,40.9
182.0,0,21,30.0,106.0,40.8
171.0,0,39,25.0,111.0,40.8
30.0,1,40,9.0,83.0,39.7
101.0,1,41,20.0,93.0,40.3
31.0,1,20,8.0,96.0,39.8
27.0,0,62,6.0,88.0,38.9
134.0,1,36,24.0,101.0,40.9
108.0,1,28,20.0,103.0,40.5
9.0,1,28,4.0,80.0,38.8
71.0,1,41,14.0,95.0,40.0
43.0,0,35,8.0,99.0,39.8
13.0,1,50,3.0,85.0,38.6
104.0,0,21,21.0,97.0,40.6
42.0,1,71,8.0,87.0,39.8
125.0,1,31,25.0,100.0,40.6
36.0,0,27,10.0,85.0,39.8
89.0,0,38,17.0,97.0,40.2
220.0,0,66,30.0,113.0,41.1
109.0,0,71,18.0,98.0,40.5
63.0,1,24,16.0,95.0,40.2
170.0,1,32,27.0,105.0,40.7
23.0,0,42,6.0,83.0,39.1
259.0,1,76,28.0,112.0,40.8
86.0,0,25,17.0,97.0,40.2
70.0,0,28,13.0,98.0,40.1
7.0,1,30,6.0,74.0,39.5
15.0,0,26,4.0,84.0,38.8
44.0,1,26,16.0,88.0,40.1
178.0,0,27,29.0,109.0,40.7
7.0,1,21,4.0,80.0,38.6
57.0,1,63,11.0,90.0,40.1
70.0,0,21,14.0,98.0,40.3
50.0,0,42,10.0,94.0,39.6
175.0,0,65,25.0,107.0,40.4
124.0,1,76,20.0,95.0,40.5
33.0,1,33,11.0,83.0,39.8
45.0,0,40,10.0,89.0,40.2
190.0,1,51,26.0,109.0,40.6
146.0,1,23,26.0,105.0,40.8
123.0,0,28,22.0,103.0,40.6
155.0,1,20,27.0,107.0,40.3
54.0,0,63,9.0,99.0,39.9
191.0,1,26,29.0,109.0,40.7
131.0,0,32,23.0,101.0,40.6
154.0,1,58,24.0,98.0,40.5
153.0,0,21,26.0,104.0,40.8
200.0,0,23,28.0,117.0,40.8
152.0,0,26,28.0,101.0,41.3
129.0,1,35,25.0,100.0,40.5
197.0,1,61,26.0,105.0,40.7
180.0,0,21,28.0,111.0,40.9
12.0,1,23,9.0,76.0,39.8
20.0,0,25,6.0,81.0,39.0
116.0,1,32,22.0,100.0,40.7
91.0,0,23,18.0,97.0,40.6
104.0,1,54,16.0,99.0,40.5
65.0,1,21,17.0,96.0,40.4
6.0,1,21,3.0,80.0,38.8
69.0,1,36,14.0,96.0,40.4
123.0,0,23,21.0,104.0,40.3
91.0,0,70,15.0,99.0,40.0
79.0,1,24,16.0,102.0,40.3
45.0,0,66,8.0,96.0,40.1
38.0,0,46,8.0,90.0,39.3
173.0,0,68,28.0,101.0,41.3
108.0,0,72,20.0,95.0,40.7
116.0,1,22,19.0,109.0,40.3
168.0,1,33,27.0,103.0,40.9
151.0,1,29,24.0,110.0,41.0
28.0,1,25,10.0,83.0,39.4
87.0,1,59,15.0,99.0,40.2
52.0,0,55,11.0,89.0,40.0
136.0,1,35,22.0,104.0,40.5
47.0,0,26,10.0,92.0,40.3
208.0,0,55,30.0,110.0,40.9
196.0,0,75,29.0,105.0,41.1
155.0,0,41,25.0,107.0,40.6
130.0,1,27,20.0,108.0,40.6
230.0,0,55,30.0,117.0,41.2
50.0,1,73,7.0,98.0,39.5
230.0,1,68,28.0,106.0,40.8
81.0,0,59,16.0,94.0,40.0
192.0,1,32,24.0,117.0,40.4
116.0,1,47,18.0,103.0,40.6
130.0,1,41,21.0,103.0,40.8
49.0,0,25,11.0,92.0,39.8
21.0,1,29,7.0,83.0,39.7
154.0,0,35,24.0,108.0,41.0
14.0,0,26,4.0,82.0,38.6
12.0,0,31,4.0,76.0,38.9
70.0,1,53,13.0,94.0,40.0
91.0,1,27,18.0,99.0,40.3
96.0,1,29,20.0,98.0,40.5
34.0,0,42,8.0,87.0,39.5
121.0,1,56,21.0,95.0,40.7
17.0,1,30,8.0,81.0,39.9
91.0,1,42,18.0,94.0,40.4
11.0,0,53,3.0,80.0,38.8
73.0,1,23,13.0,106.0,40.2
21.0,0,58,5.0,83.0,39.4
156.0,1,37,26.0,103.0,40.5
187.0,1,39,27.0,108.0,40.7
102.0,1,75,16.0,95.0,40.1
57.0,1,26,15.0,92.0,40.2
8.0,1,67,2.0,81.0,38.2
50.0,0,71,11.0,85.0,39.7
18.0,0,72,4.0,83.0,39.1
88.0,0,43,17.0,95.0,40.7
134.0,0,26,29.0,93.0,41.2
132.0,1,47,25.0,94.0,40.9
184.0,1,28,28.0,108.0,40.3
101.0,0,43,19.0,95.0,40.5
42.0,1,28,11.0,91.0,39.8
104.0,0,67,20.0,92.0,40.2
181.0,0,30,29.0,105.0,40.5
195.0,1,35,28.0,110.0,40.4
158.0,0,23,26.0,107.0,40.7
103.0,0,33,20.0,96.0,40.5
72.0,1,62,12.0,96.0,39.9
63.0,1,62,11.0,93.0,40.1
78.0,0,44,17.0,90.0,40.2
65.0,0,28,14.0,92.0,40.5
87.0,0,29,18.0,95.0,40.2
154.0,1,33,26.0,103.0,40.8
48.0,1,50,10.0,92.0,39.8
49.0,0,64,10.0,88.0,39.7
88.0,0,31,19.0,93.0,40.6
199.0,0,58,26.0,113.0,40.6
20.0,0,21,6.0,81.0,39.2
38.0,0,27,10.0,84.0,39.5
155.0,0,41,23.0,111.0,40.6
180.0,1,45,28.0,105.0,40.9
41.0,0,61,8.0,91.0,39.7
62.0,1,34,16.0,90.0,40.0
74.0,0,31,15.0,95.0,39.8
55.0,1,26,12.0,96.0,40.1
108.0,1,37,17.0,105.0,40.3
82.0,1,48,14.0,99.0,40.2
98.0,0,23,18.0,102.0,40.6
17.0,0,33,5.0,81.0,39.4
6.0,0,39,2.0,77.0,38.4
264.0,1,79,27.0,114.0,40.7
28.0,0,26,6.0,91.0,38.9
26.0,0,20,6.0,90.0,39.2
131.0,0,42,22.0,102.0,40.4
72.0,0,27,15.0,93.0,39.9
61.0,0,27,13.0,93.0,40.1
143.0,1,38,26.0,101.0,40.6
174.0,0,52,25.0,111.0,40.8
32.0,1,42,7.0,90.0,39.3
10.0,1,31,3.0,89.0,38.8
6.0,0,43,2.0,72.0,37.9
62.0,0,29,13.0,95.0,40.2
35.0,0,73,7.0,87.0,39.0
92.0,1,20,21.0,97.0,40.8
144.0,1,43,24.0,102.0,41.1
24.0,0,58,6.0,82.0,39.4
150.0,0,41,24.0,105.0,40.7
98.0,0,26,19.0,97.0,40.6
81.0,0,45,13.0,106.0,40.1
62.0,1,68,12.0,87.0,40.3
29.0,1,30,9.0,87.0,39.7
223.0,1,73,27.0,107.0,41.3
45.0,1,79,8.0,89.0,39.6
12.0,0,43,3.0,84.0,38.8
63.0,1,31,16.0,90.0,40.4
32.0,0,73,6.0,90.0,39.3
9.0,1,32,4.0,81.0,38.9
27.0,1,65,6.0,85.0,39.1
96.0,0,28,18.0,99.0,40.3
40.0,1,65,8.0,87.0,40.0
74.0,0,32,16.0,91.0,40.1
62.0,0,77,11.0,95.0,39.9
16.0,1,62,3.0,89.0,38.3
185.0,0,35,26.0,116.0,40.7
51.0,1,28,13.0,92.0,40.2
